ZFIN ID	SO ID	Symbol	NCBI Gene ID	
ZDB-GENE-060503-73	SO:0001217	si:dkey-30c15.13	558731
ZDB-GENE-060503-734	SO:0001217	lipea	568368
ZDB-GENE-060503-735	SO:0001217	olfcq12	556129
ZDB-GENE-060503-736	SO:0001217	trpm5	557722
ZDB-GENE-060503-737	SO:0001217	klhl38a	559083
ZDB-GENE-060503-738	SO:0001217	cmtm8a	101886542
ZDB-GENE-060503-743	SO:0001217	dock8	403040
ZDB-GENE-060503-745	SO:0001217	si:dkeyp-122a9.2	100034504
ZDB-GENE-060503-749	SO:0001217	lrch4	100003333
ZDB-GENE-060503-753	SO:0001217	si:rp71-45k5.2	560783
ZDB-GENE-060503-754	SO:0001217	pdk4	561007
ZDB-GENE-060503-757	SO:0001217	egln2	559569
ZDB-GENE-060503-759	SO:0001217	atxn1a	557340
ZDB-GENE-060503-762	SO:0001217	cd83	561001
ZDB-GENE-060503-764	SO:0001217	si:ch211-152p11.4	555531
ZDB-GENE-060503-766	SO:0001217	plekhg5a	562861
ZDB-GENE-060503-768	SO:0001217	ubn2b	561642
ZDB-GENE-060503-769	SO:0001217	si:ch211-191i18.2	564095
ZDB-GENE-060503-77	SO:0001217	olfcq15	792989
ZDB-GENE-060503-773	SO:0001217	kcnc4	799410
ZDB-GENE-060503-774	SO:0001217	edn2	569550
ZDB-GENE-060503-775	SO:0001217	znf704	560056
ZDB-GENE-060503-776	SO:0001217	foxo6b	566899
ZDB-GENE-060503-777	SO:0001217	lix1l	572161
ZDB-GENE-060503-782	SO:0001217	si:ch211-225k7.2	793018
ZDB-GENE-060503-783	SO:0001217	si:ch211-225p5.8	555567
ZDB-GENE-060503-785	SO:0001217	tmem238a	100034506
ZDB-GENE-060503-786	SO:0001217	cdk6	100034507
ZDB-GENE-060503-788	SO:0001217	rims3	563414
ZDB-GENE-060503-789	SO:0001217	pkhd1l1.2	569167
ZDB-GENE-060503-794	SO:0001217	ush2a	568982
ZDB-GENE-060503-796	SO:0001217	gsk3aa	560194
ZDB-GENE-060503-80	SO:0001217	si:dkey-6n6.1	100170811
ZDB-GENE-060503-800	SO:0001217	si:ch211-9n13.3	100034508
ZDB-GENE-060503-802	SO:0001217	dbpa	565056
ZDB-GENE-060503-803	SO:0001217	coq8b	799071
ZDB-GENE-060503-805	SO:0001217	si:dkey-13e3.1	571594
ZDB-GENE-060503-809	SO:0001217	si:dkey-192p21.6	565246
ZDB-GENE-060503-81	SO:0001217	bnipl	100149386
ZDB-GENE-060503-810	SO:0001217	c1galt1a	555344
ZDB-GENE-060503-812	SO:0001217	znf983	560276
ZDB-GENE-060503-813	SO:0001217	si:dkey-211g8.6	794045
ZDB-GENE-060503-814	SO:0001217	cacng7a	100034540
ZDB-GENE-060503-816	SO:0001217	acss3	566019
ZDB-GENE-060503-819	SO:0001217	olfch1	100004933
ZDB-GENE-060503-820	SO:0001217	rhoga	556424
ZDB-GENE-060503-821	SO:0001217	mrpl36	100093703
ZDB-GENE-060503-826	SO:0001217	anln2	559353
ZDB-GENE-060503-83	SO:0001217	si:dkey-78l4.6	100034588
ZDB-GENE-060503-830	SO:0001217	olfcq13	793125
ZDB-GENE-060503-836	SO:0001217	si:dkey-78l4.4	100034636
ZDB-GENE-060503-837	SO:0001217	clasrp	555304
ZDB-GENE-060503-838	SO:0001217	pgm5	560297
ZDB-GENE-060503-84	SO:0001217	thbs3b	571317
ZDB-GENE-060503-848	SO:0001217	ntaq1	560935
ZDB-GENE-060503-850	SO:0001217	ldlrad4a	562665
ZDB-GENE-060503-851	SO:0001217	tmem160	559491
ZDB-GENE-060503-853	SO:0001217	meox2b	566969
ZDB-GENE-060503-854	SO:0001217	pip4p2	566642
ZDB-GENE-060503-856	SO:0001217	si:ch211-14c7.2	100148665
ZDB-GENE-060503-86	SO:0001217	krt17	100034647
ZDB-GENE-060503-861	SO:0001217	si:ch211-175l6.1	561253
ZDB-GENE-060503-863	SO:0001217	cart4	799423
ZDB-GENE-060503-864	SO:0001217	eya3	571385
ZDB-GENE-060503-867	SO:0001217	hspa1b	798846
ZDB-GENE-060503-87	SO:0001217	def6c	563690
ZDB-GENE-060503-870	SO:0001217	ubp1	100136855
ZDB-GENE-060503-871	SO:0001217	pbxip1a	563463
ZDB-GENE-060503-879	SO:0001217	si:ch211-232m10.6	572203
ZDB-GENE-060503-88	SO:0001217	vps72a	100001285
ZDB-GENE-060503-881	SO:0001217	crp6	797437
ZDB-GENE-060503-889	SO:0001217	dtnbp1b	556784
ZDB-GENE-060503-892	SO:0001217	lrrc71	558774
ZDB-GENE-060503-893	SO:0001217	rims2b	563393
ZDB-GENE-060503-896	SO:0001217	znf865	100034513
ZDB-GENE-060503-897	SO:0001217	fbxo46	562515
ZDB-GENE-060503-898	SO:0001217	tmem54b	557625
ZDB-GENE-060503-90	SO:0001217	si:dkeyp-46h3.6	100462695
ZDB-GENE-060503-903	SO:0001217	si:dkey-19a16.7	101883120
ZDB-GENE-060503-904	SO:0001217	tac1	555634
ZDB-GENE-060503-907	SO:0001217	si:dkey-211g8.7	794123
ZDB-GENE-060503-910	SO:0001217	lrrc14b	566643
ZDB-GENE-060503-911	SO:0001217	tmem264	798655
ZDB-GENE-060503-913	SO:0001217	olfcg5	100004890
ZDB-GENE-060503-914	SO:0001217	stim1a	556360
ZDB-GENE-060503-915	SO:0001217	lpcat1	555969
ZDB-GENE-060503-916	SO:0001217	fndc5b	555635
ZDB-GENE-060503-918	SO:0001217	arhgap32a	562449
ZDB-GENE-060503-919	SO:0001217	si:dkey-28d5.3	100000327
ZDB-GENE-060503-920	SO:0001217	si:dkey-30c15.12	793186
ZDB-GENE-060503-924	SO:0001217	olfcq14	793056
ZDB-GENE-060503-925	SO:0001217	cpt1aa	558088
ZDB-GENE-060503-926	SO:0001217	cpne4b	100034637
ZDB-GENE-060503-930	SO:0001217	si:dkey-78l4.5	567589
ZDB-GENE-060503-931	SO:0001217	si:dkey-81h8.1	100034657
ZDB-GENE-060503-932	SO:0001217	si:dkey-91m11.5	560226
ZDB-GENE-060503-941	SO:0001217	psma2b	403015
ZDB-GENE-060503-95	SO:0001217	si:rp71-81e14.2	100002239
ZDB-GENE-060503-97	SO:0001217	ccr12a	563803
ZDB-GENE-060504-1	SO:0001217	rasgrf2b	553520
ZDB-GENE-060506-1	SO:0001217	fgf14	497642
ZDB-GENE-060508-1	SO:0001217	fanca	692125
ZDB-GENE-060510-1	SO:0001217	fancb	108179053
ZDB-GENE-060510-2	SO:0001217	fancc	692127
ZDB-GENE-060510-3	SO:0001217	brca2	566758
ZDB-GENE-060510-4	SO:0001217	frya	566822
ZDB-GENE-060510-5	SO:0001217	fance	565685
ZDB-GENE-060511-1	SO:0001217	adora2b	560100
ZDB-GENE-060512-104	SO:0001217	ppcs	561272
ZDB-GENE-060512-114	SO:0001217	pkp3a	368397
ZDB-GENE-060512-176	SO:0001217	depdc7a	692297
ZDB-GENE-060512-186	SO:0001217	inka1a	692272
ZDB-GENE-060512-191	SO:0001217	dek	692304
ZDB-GENE-060512-196	SO:0001217	cadm3	692273
ZDB-GENE-060512-201	SO:0001217	ftr14	692298
ZDB-GENE-060512-206	SO:0001217	zgc:136308	692274
ZDB-GENE-060512-211	SO:0001217	usp22	692275
ZDB-GENE-060512-216	SO:0001217	zgc:136493	692276
ZDB-GENE-060512-221	SO:0001217	arhgap10	692277
ZDB-GENE-060512-226	SO:0001217	ndrg4	692305
ZDB-GENE-060512-241	SO:0001217	foxl2a	692279
ZDB-GENE-060512-299	SO:0001217	pou2f3	553427
ZDB-GENE-060512-329	SO:0001217	commd1	692293
ZDB-GENE-060512-339	SO:0001217	map4k6	692287
ZDB-GENE-060512-34	SO:0001217	pcgf5b	692252
ZDB-GENE-060512-349	SO:0001217	il22ra2	692307
ZDB-GENE-060512-359	SO:0001217	tbk1	692289
ZDB-GENE-060512-39	SO:0001217	foxn3	692291
ZDB-GENE-060512-59	SO:0001217	pold3	692256
ZDB-GENE-060512-84	SO:0001217	tle2c	692261
ZDB-GENE-060512-94	SO:0001217	mtf2	692292
ZDB-GENE-060512-98	SO:0001217	map2k4a	403052
ZDB-GENE-060515-1	SO:0001217	bdkrb2	100330960
ZDB-GENE-060518-1	SO:0001217	bxdc2	402823
ZDB-GENE-060518-2	SO:0001217	popdc2	793666
ZDB-GENE-060518-3	SO:0001217	gcat	402822
ZDB-GENE-060518-4	SO:0001217	camsap1a	402833
ZDB-GENE-060518-5	SO:0001217	usp40	402834
ZDB-GENE-060519-1	SO:0001217	edem2	402801
ZDB-GENE-060519-13	SO:0001217	atxn7l2a	692316
ZDB-GENE-060519-2	SO:0001217	hao1	402827
ZDB-GENE-060519-23	SO:0001217	slc6a1a	692318
ZDB-GENE-060519-25	SO:0001217	pde12	692319
ZDB-GENE-060519-27	SO:0001217	pfdn2	323012
ZDB-GENE-060519-3	SO:0001217	pnn	407733
ZDB-GENE-060519-40	SO:0001217	cyp46a1.3	692332
ZDB-GENE-060519-5	SO:0001217	abi2b	692331
ZDB-GENE-060519-7	SO:0001217	ctrb.2	692313
ZDB-GENE-060519-9	SO:0001217	thap1	692315
ZDB-GENE-060522-1	SO:0001217	smyd1b	569027
ZDB-GENE-060522-2	SO:0001217	ccr7	565958
ZDB-GENE-060524-3	SO:0001217	npepps	407726
ZDB-GENE-060524-4	SO:0001217	srgap3	561567
ZDB-GENE-060526-100	SO:0001217	naaladl1	100000223
ZDB-GENE-060526-101	SO:0001217	ankrd34bb	565548
ZDB-GENE-060526-102	SO:0001217	si:ch211-214j8.12	100000539
ZDB-GENE-060526-104	SO:0001217	ccdc125	565477
ZDB-GENE-060526-105	SO:0001217	si:ch211-215c18.3	100318173
ZDB-GENE-060526-106	SO:0001217	cfap77	558957
ZDB-GENE-060526-109	SO:0001217	tet3	103283056
ZDB-GENE-060526-113	SO:0001217	nova1	555590
ZDB-GENE-060526-116	SO:0001217	cplx4a	768157
ZDB-GENE-060526-117	SO:0001217	grp	559978
ZDB-GENE-060526-118	SO:0001217	cfap157	794225
ZDB-GENE-060526-12	SO:0001217	arid3c	569444
ZDB-GENE-060526-121	SO:0001217	nipbla	570900
ZDB-GENE-060526-122	SO:0001217	zbtb26	100142649
ZDB-GENE-060526-123	SO:0001217	lix1	558010
ZDB-GENE-060526-124	SO:0001217	wscd2	561091
ZDB-GENE-060526-126	SO:0001217	cmklr1	557341
ZDB-GENE-060526-128	SO:0001217	cmklr1l1	795365
ZDB-GENE-060526-131	SO:0001217	rusc2	556081
ZDB-GENE-060526-132	SO:0001217	acacb	556236
ZDB-GENE-060526-135	SO:0001217	poc5	562608
ZDB-GENE-060526-136	SO:0001217	ankdd1b	562681
ZDB-GENE-060526-137	SO:0001217	polk	562749
ZDB-GENE-060526-14	SO:0001217	antxr2a	557239
ZDB-GENE-060526-142	SO:0001217	slc25a35	557185
ZDB-GENE-060526-143	SO:0001217	rangrf	559102
ZDB-GENE-060526-144	SO:0001217	abhd10a	568517
ZDB-GENE-060526-145	SO:0001217	si:ch211-271e10.1	564671
ZDB-GENE-060526-146	SO:0001217	si:ch211-271e10.2	101886059
ZDB-GENE-060526-147	SO:0001217	si:ch211-271e10.3	564884
ZDB-GENE-060526-150	SO:0001217	map7d2a	100005195
ZDB-GENE-060526-154	SO:0001217	si:ch211-283h6.4	100001127
ZDB-GENE-060526-155	SO:0001217	sftpbb	100001978
ZDB-GENE-060526-157	SO:0001217	si:ch211-284e13.11	100333052
ZDB-GENE-060526-158	SO:0001217	si:ch211-284e13.12	100332991
ZDB-GENE-060526-16	SO:0001217	mamdc2a	556154
ZDB-GENE-060526-162	SO:0001217	si:ch211-284e13.5	793850
ZDB-GENE-060526-163	SO:0001217	si:ch211-284e13.6	100534782
ZDB-GENE-060526-164	SO:0001217	si:ch211-284e13.9	566600
ZDB-GENE-060526-165	SO:0001217	rabep1	568064
ZDB-GENE-060526-166	SO:0001217	vps37d	101884856
ZDB-GENE-060526-17	SO:0001217	ptar1	561820
ZDB-GENE-060526-172	SO:0001217	ubash3ba	558545
ZDB-GENE-060526-173	SO:0001217	cfap299	558475
ZDB-GENE-060526-174	SO:0001217	prdm8b	557162
ZDB-GENE-060526-175	SO:0001217	apba1a	100003938
ZDB-GENE-060526-177	SO:0001217	dapk1	558314
ZDB-GENE-060526-178	SO:0001217	pcgf6	555238
ZDB-GENE-060526-18	SO:0001217	dpagt1	566539
ZDB-GENE-060526-180	SO:0001217	sec14l8	558964
ZDB-GENE-060526-181	SO:0001217	ccl19a.1	794891
ZDB-GENE-060526-182	SO:0001217	ydjc	569036
ZDB-GENE-060526-186	SO:0001217	casp22	561021
ZDB-GENE-060526-191	SO:0001217	si:dkey-111e8.4	793802
ZDB-GENE-060526-192	SO:0001217	si:dkey-111e8.5	566993
ZDB-GENE-060526-196	SO:0001217	sntg2	569320
ZDB-GENE-060526-197	SO:0001217	nlgn3b	567415
ZDB-GENE-060526-198	SO:0001217	si:dkey-125i10.3	567654
ZDB-GENE-060526-199	SO:0001217	tpcn1	567534
ZDB-GENE-060526-200	SO:0001217	iqcd	553445
ZDB-GENE-060526-201	SO:0001217	zbtb44	569656
ZDB-GENE-060526-202	SO:0001217	adamts8a	569618
ZDB-GENE-060526-203	SO:0001217	adamts15a	569571
ZDB-GENE-060526-204	SO:0001217	snx19a	100170806
ZDB-GENE-060526-205	SO:0001217	atf5a	566223
ZDB-GENE-060526-207	SO:0001217	specc1	562343
ZDB-GENE-060526-210	SO:0001217	arhgap25	562468
ZDB-GENE-060526-211	SO:0001217	bmp10	562533
ZDB-GENE-060526-212	SO:0001217	sh2d1aa	797046
ZDB-GENE-060526-217	SO:0001217	atxn2	569210
ZDB-GENE-060526-218	SO:0001217	coq4	100137123
ZDB-GENE-060526-219	SO:0001217	bspry	559377
ZDB-GENE-060526-221	SO:0001217	si:dkey-172m14.1	567451
ZDB-GENE-060526-230	SO:0001217	si:dkey-189h5.6	563235
ZDB-GENE-060526-231	SO:0001217	ube3b	556864
ZDB-GENE-060526-232	SO:0001217	mmab	557077
ZDB-GENE-060526-233	SO:0001217	sv2ca	562345
ZDB-GENE-060526-234	SO:0001217	fer	565199
ZDB-GENE-060526-244	SO:0001217	klf9	565869
ZDB-GENE-060526-246	SO:0001217	mxd1	570082
ZDB-GENE-060526-247	SO:0001217	si:dkey-204l11.1	100006301
ZDB-GENE-060526-248	SO:0001217	pip5kl1	100149843
ZDB-GENE-060526-252	SO:0001217	golga3	570879
ZDB-GENE-060526-254	SO:0001217	vps37ba	559483
ZDB-GENE-060526-255	SO:0001217	si:dkey-220k22.1	795920
ZDB-GENE-060526-257	SO:0001217	si:dkey-220k22.3	796870
ZDB-GENE-060526-259	SO:0001217	ifitm1	100003209
ZDB-GENE-060526-262	SO:0001217	tmc2b	567304
ZDB-GENE-060526-266	SO:0001217	gltpa	558007
ZDB-GENE-060526-267	SO:0001217	git2a	793882
ZDB-GENE-060526-271	SO:0001217	si:dkey-251i10.3	553498
ZDB-GENE-060526-272	SO:0001217	phldb1a	566287
ZDB-GENE-060526-273	SO:0001217	rasl10a	100004647
ZDB-GENE-060526-274	SO:0001217	slc4a4a	568631
ZDB-GENE-060526-275	SO:0001217	alkbh4	553475
ZDB-GENE-060526-276	SO:0001217	rbm33b	556301
ZDB-GENE-060526-28	SO:0001217	kcnv2b	567780
ZDB-GENE-060526-284	SO:0001217	rps6ka4	561959
ZDB-GENE-060526-286	SO:0001217	gpr83	100002786
ZDB-GENE-060526-287	SO:0001217	si:dkey-27p18.3	100002920
ZDB-GENE-060526-29	SO:0001217	idua	567720
ZDB-GENE-060526-294	SO:0001217	ensab	100317933
ZDB-GENE-060526-299	SO:0001217	si:dkey-3h3.3	100144568
ZDB-GENE-060526-3	SO:0001217	osbp2b	561797
ZDB-GENE-060526-30	SO:0001217	f2r	558477
ZDB-GENE-060526-300	SO:0001217	si:dkey-40c11.2	798260
ZDB-GENE-060526-303	SO:0001217	nalf2	791161
ZDB-GENE-060526-307	SO:0001217	msh3	565400
ZDB-GENE-060526-31	SO:0001217	man2a1	560219
ZDB-GENE-060526-311	SO:0001217	mrpl1	553284
ZDB-GENE-060526-312	SO:0001217	si:dkey-58f10.10	100004976
ZDB-GENE-060526-313	SO:0001217	si:dkey-58f10.11	100003654
ZDB-GENE-060526-314	SO:0001217	si:dkey-58f10.12	100332352
ZDB-GENE-060526-315	SO:0001217	si:dkey-58f10.13	100149772
ZDB-GENE-060526-316	SO:0001217	si:dkey-58f10.14	100317041
ZDB-GENE-060526-319	SO:0001217	cxcl11.8	563964
ZDB-GENE-060526-321	SO:0001217	si:dkey-58f10.7	564114
ZDB-GENE-060526-324	SO:0001217	si:dkey-65b12.10	100333943
ZDB-GENE-060526-325	SO:0001217	si:dkey-65b12.12	100333943
ZDB-GENE-060526-327	SO:0001217	alkbh2	569291
ZDB-GENE-060526-329	SO:0001217	si:dkey-65b12.6	569718
ZDB-GENE-060526-332	SO:0001217	si:dkey-72l14.3	562480
ZDB-GENE-060526-333	SO:0001217	opn7c	562695
ZDB-GENE-060526-334	SO:0001217	taf10	556710
ZDB-GENE-060526-335	SO:0001217	usp30	559099
ZDB-GENE-060526-336	SO:0001217	svopa	559162
ZDB-GENE-060526-337	SO:0001217	pja2	565118
ZDB-GENE-060526-34	SO:0001217	tm4sf21a	565274
ZDB-GENE-060526-340	SO:0001217	slc25a25b	569227
ZDB-GENE-060526-345	SO:0001217	piwil2	572134
ZDB-GENE-060526-346	SO:0001217	gltpd2b	565337
ZDB-GENE-060526-348	SO:0001217	upk3b	798916
ZDB-GENE-060526-349	SO:0001217	rasa4	567599
ZDB-GENE-060526-35	SO:0001217	slc25a15b	565335
ZDB-GENE-060526-352	SO:0001217	cldn26	793143
ZDB-GENE-060526-354	SO:0001217	si:dkey-98f17.5	569123
ZDB-GENE-060526-355	SO:0001217	fam222ba	561123
ZDB-GENE-060526-36	SO:0001217	si:ch211-137i24.12	100004856
ZDB-GENE-060526-361	SO:0001217	sympk	570858
ZDB-GENE-060526-362	SO:0001217	si:dkeyp-117b8.4	101884515
ZDB-GENE-060526-366	SO:0001217	cabp7b	556082
ZDB-GENE-060526-368	SO:0001217	m17	555717
ZDB-GENE-060526-370	SO:0001217	rcc1l	555972
ZDB-GENE-060526-371	SO:0001217	mov10b.2	555950
ZDB-GENE-060526-372	SO:0001217	drd7	100002285
ZDB-GENE-060526-374	SO:0001217	cyb561a3a	100002371
ZDB-GENE-060526-375	SO:0001217	gal3st1a	793735
ZDB-GENE-060526-377	SO:0001217	whrnb	100534775
ZDB-GENE-060526-378	SO:0001217	zbtb43	557590
ZDB-GENE-060526-379	SO:0001217	sgsm1a	100270734
ZDB-GENE-060526-38	SO:0001217	zdhhc23a	100150190
ZDB-GENE-060526-381	SO:0001217	gatc	558898
ZDB-GENE-060526-382	SO:0001217	fdx1b	562135
ZDB-GENE-060526-4	SO:0001217	atp6v0a2b	561117
ZDB-GENE-060526-43	SO:0001217	pafah1b2	567170
ZDB-GENE-060526-44	SO:0001217	arhgap35b	564565
ZDB-GENE-060526-45	SO:0001217	mink1	100038799
ZDB-GENE-060526-47	SO:0001217	spef2	553375
ZDB-GENE-060526-48	SO:0001217	osmr	100144562
ZDB-GENE-060526-49	SO:0001217	rictora	561703
ZDB-GENE-060526-51	SO:0001217	si:ch211-155m12.1	567653
ZDB-GENE-060526-53	SO:0001217	tmem116	100003849
ZDB-GENE-060526-54	SO:0001217	kiss1rb	100002715
ZDB-GENE-060526-57	SO:0001217	scai	556383
ZDB-GENE-060526-59	SO:0001217	taok3b	555650
ZDB-GENE-060526-6	SO:0001217	zcchc8	553372
ZDB-GENE-060526-60	SO:0001217	arvcfb	564669
ZDB-GENE-060526-68	SO:0001217	fras1	563428
ZDB-GENE-060526-71	SO:0001217	pappab	101448001
ZDB-GENE-060526-72	SO:0001217	setbp1	796785
ZDB-GENE-060526-74	SO:0001217	acaca	559403
ZDB-GENE-060526-76	SO:0001217	cenpv	100334010
ZDB-GENE-060526-78	SO:0001217	cxcl11.6	101883610
ZDB-GENE-060526-79	SO:0001217	cxcl11.7	101883679
ZDB-GENE-060526-8	SO:0001217	mlxip	798052
ZDB-GENE-060526-84	SO:0001217	eral1	569087
ZDB-GENE-060526-87	SO:0001217	si:ch211-207c6.12	108190102
ZDB-GENE-060526-9	SO:0001217	si:ch211-110p13.9	562347
ZDB-GENE-060526-96	SO:0001217	pimr58	108190101
ZDB-GENE-060526-97	SO:0001217	lrsam1	562066
ZDB-GENE-060528-1	SO:0001217	dab1a	692351
ZDB-GENE-060531-100	SO:0001217	purba	565233
ZDB-GENE-060531-102	SO:0001217	ptger4b	100005416
ZDB-GENE-060531-103	SO:0001217	atp2a3	568671
ZDB-GENE-060531-109	SO:0001217	slc2a15a	394245
ZDB-GENE-060531-121	SO:0001217	lamc3	558958
ZDB-GENE-060531-122	SO:0001217	si:dkey-251i10.1	100038774
ZDB-GENE-060531-123	SO:0001217	tcnba	566714
ZDB-GENE-060531-124	SO:0001217	drll.1	555453
ZDB-GENE-060531-125	SO:0001217	drll.2	555524
ZDB-GENE-060531-126	SO:0001217	drll.3	555591
ZDB-GENE-060531-127	SO:0001217	orai2	555612
ZDB-GENE-060531-129	SO:0001217	htr5aa	100038775
ZDB-GENE-060531-13	SO:0001217	si:ch211-130m23.2	794173
ZDB-GENE-060531-130	SO:0001217	pcsk5a	571235
ZDB-GENE-060531-14	SO:0001217	ssbp2a	558547
ZDB-GENE-060531-140	SO:0001217	enc1	559101
ZDB-GENE-060531-142	SO:0001217	rtkna	564545
ZDB-GENE-060531-144	SO:0001217	tbx3b	100334188
ZDB-GENE-060531-15	SO:0001217	gbgt1l6	100005375
ZDB-GENE-060531-151	SO:0001217	borcs6	562545
ZDB-GENE-060531-152	SO:0001217	efhd2	571114
ZDB-GENE-060531-155	SO:0001217	slc8a2a	569480
ZDB-GENE-060531-156	SO:0001217	mark4a	569346
ZDB-GENE-060531-160	SO:0001217	napaa	567306
ZDB-GENE-060531-161	SO:0001217	arpc5lb	556104
ZDB-GENE-060531-162	SO:0001217	unc5db	100002445
ZDB-GENE-060531-166	SO:0001217	stxbp1b	557717
ZDB-GENE-060531-17	SO:0001217	plscr3a	564882
ZDB-GENE-060531-19	SO:0001217	agpat9l	567414
ZDB-GENE-060531-2	SO:0001217	pals1b	100422734
ZDB-GENE-060531-23	SO:0001217	nr3c2	562171
ZDB-GENE-060531-24	SO:0001217	rgs3b	557360
ZDB-GENE-060531-26	SO:0001217	tenm1	563094
ZDB-GENE-060531-28	SO:0001217	arhgef28a	559941
ZDB-GENE-060531-39	SO:0001217	si:ch211-225b11.1	561694
ZDB-GENE-060531-4	SO:0001217	stim1b	100005700
ZDB-GENE-060531-40	SO:0001217	znf532	559908
ZDB-GENE-060531-41	SO:0001217	lhx6b	557579
ZDB-GENE-060531-44	SO:0001217	cacna1ba	555941
ZDB-GENE-060531-45	SO:0001217	senp7b	100006377
ZDB-GENE-060531-46	SO:0001217	gbp4	559296
ZDB-GENE-060531-50	SO:0001217	myha	100149148
ZDB-GENE-060531-53	SO:0001217	tagln3a	563096
ZDB-GENE-060531-55	SO:0001217	wasf3a	562750
ZDB-GENE-060531-56	SO:0001217	ercc6l	100005291
ZDB-GENE-060531-59	SO:0001217	gbgt1l8	100005565
ZDB-GENE-060531-6	SO:0001217	capga	565410
ZDB-GENE-060531-62	SO:0001217	si:ch211-288g17.4	795729
ZDB-GENE-060531-64	SO:0001217	slc4a5a	559268
ZDB-GENE-060531-65	SO:0001217	inaa	555251
ZDB-GENE-060531-67	SO:0001217	f11r.2	100005566
ZDB-GENE-060531-7	SO:0001217	spns3	568387
ZDB-GENE-060531-71	SO:0001217	gbgt1l2	566487
ZDB-GENE-060531-74	SO:0001217	si:dkey-122c11.1	100006693
ZDB-GENE-060531-77	SO:0001217	fzd9a	557447
ZDB-GENE-060531-79	SO:0001217	aldh3b2	557008
ZDB-GENE-060531-8	SO:0001217	rxfp2l	558546
ZDB-GENE-060531-80	SO:0001217	prkg2	100125912
ZDB-GENE-060531-86	SO:0001217	ehd2a	567055
ZDB-GENE-060531-91	SO:0001217	npr3	569395
ZDB-GENE-060531-95	SO:0001217	trpm3	565807
ZDB-GENE-060601-2	SO:0001217	tbx5b	100004161
ZDB-GENE-060601-3	SO:0001217	si:dkey-234h16.7	794145
ZDB-GENE-060601-4	SO:0001217	gjc4a.2	100034658
ZDB-GENE-060602-2	SO:0001217	pnpo	402868
ZDB-GENE-060602-3	SO:0001217	znf598	407728
ZDB-GENE-060602-4	SO:0001217	zswim6	403057
ZDB-GENE-060606-1	SO:0001217	comp	100318854
ZDB-GENE-060606-2	SO:0001217	mtx1a	556917
ZDB-GENE-060606-4	SO:0001217	slco4a1	567865
ZDB-GENE-060607-11	SO:0001217	epas1b	555192
ZDB-GENE-060607-12	SO:0001217	adgrb1a	563527
ZDB-GENE-060607-13	SO:0001217	si:dkey-26c10.5	563797
ZDB-GENE-060607-5	SO:0001217	ralyl	100148343
ZDB-GENE-060608-1	SO:0001217	slc39a5	561758
ZDB-GENE-060608-2	SO:0001217	slc30a10	555724
ZDB-GENE-060610-1	SO:0001217	crb2b	568520
ZDB-GENE-060610-2	SO:0001217	crb3a	724017
ZDB-GENE-060610-3	SO:0001217	crb3b	724019
ZDB-GENE-060612-1	SO:0001217	crb2a	723994
ZDB-GENE-060613-1	SO:0001217	thrab	558427
ZDB-GENE-060614-1	SO:0001217	cdh10a	568370
ZDB-GENE-060616-1	SO:0001217	otud7b	777637
ZDB-GENE-060616-101	SO:0001217	trim109	723998
ZDB-GENE-060616-122	SO:0001217	txlng	324984
ZDB-GENE-060616-129	SO:0001217	ugt8	553508
ZDB-GENE-060616-136	SO:0001217	arhgef1b	557983
ZDB-GENE-060616-143	SO:0001217	zgc:136333	723999
ZDB-GENE-060616-182	SO:0001217	ttll3	724000
ZDB-GENE-060616-196	SO:0001217	acad9	724002
ZDB-GENE-060616-2	SO:0001217	snrpb2	402896
ZDB-GENE-060616-210	SO:0001217	rsrp1	724003
ZDB-GENE-060616-217	SO:0001217	top1a	553496
ZDB-GENE-060616-224	SO:0001217	nrap	724004
ZDB-GENE-060616-231	SO:0001217	grinaa	724005
ZDB-GENE-060616-238	SO:0001217	mgat5	724006
ZDB-GENE-060616-24	SO:0001217	lgalsla	723995
ZDB-GENE-060616-245	SO:0001217	lrrc61	553439
ZDB-GENE-060616-252	SO:0001217	stra6	724007
ZDB-GENE-060616-266	SO:0001217	slc25a47a	724009
ZDB-GENE-060616-298	SO:0001217	arhgap36	559813
ZDB-GENE-060616-305	SO:0001217	dgkaa	724010
ZDB-GENE-060616-312	SO:0001217	eeig2a	724011
ZDB-GENE-060616-319	SO:0001217	mob2b	724012
ZDB-GENE-060616-326	SO:0001217	gipc3	724013
ZDB-GENE-060616-375	SO:0001217	luc7l3	724014
ZDB-GENE-060616-38	SO:0001217	tnfaip8l2a	723996
ZDB-GENE-060616-382	SO:0001217	itgav	100151255
ZDB-GENE-060616-389	SO:0001217	jph1b	556485
ZDB-GENE-060616-396	SO:0001217	npas4a	724016
ZDB-GENE-060616-45	SO:0001217	lrit1b	553432
ZDB-GENE-060616-94	SO:0001217	mgst2	723997
ZDB-GENE-060616-96	SO:0001217	plvapb	570276
ZDB-GENE-060620-1	SO:0001217	pus7	402995
ZDB-GENE-060620-2	SO:0001217	dhrsx	100318301
ZDB-GENE-060621-1	SO:0001217	ank3a	103909035
ZDB-GENE-060621-2	SO:0001217	ank3b	100126016
ZDB-GENE-060621-4	SO:0001217	il1rl1	407649
ZDB-GENE-060623-1	SO:0001217	ddx52	407696
ZDB-GENE-060623-10	SO:0001217	krr1	724049
ZDB-GENE-060623-19	SO:0001217	alox5b.2	724056
