NCBI Gene ID	ZFIN ID	PValue	logFC
565734	ZDB-GENE-131121-532	0.797792329	0.130598927
565736	ZDB-GENE-060228-3	0.306428797	-0.338144352
565740		0.656070692	0.229054308
565743	ZDB-GENE-060216-4	0.41796359	0.543680029
565752	ZDB-GENE-100427-4	0.514244079	-0.084669377
565755	ZDB-GENE-110913-64	0.819797652	-0.29212543
565756	ZDB-GENE-121204-3	0.44574904	0.210078099
565759	ZDB-GENE-081104-438	0.249195273	-0.598115292
565771	ZDB-GENE-090422-1	0.00151674	1.065058653
565773	ZDB-GENE-070112-632	0.606692872	-0.122487284
565774	ZDB-GENE-120510-2	0.026249884	-0.275371624
565776	ZDB-GENE-110408-4	0.768997937	0.156091289
565781	ZDB-GENE-100910-2	0.733654142	0.20251197
565782	ZDB-GENE-070626-1	0.08154093	0.400237514
565785		0.312469799	-0.296401837
565787	ZDB-GENE-070705-491	0.499874198	0.649285993
565790	ZDB-GENE-060503-496	0.000125287	1.255756452
565793	ZDB-GENE-070817-2	0.188394512	-0.275574766
565794	ZDB-GENE-071004-71	0.897239107	0.056654199
565795	ZDB-GENE-050208-574	0.11768624	-0.384943119
565796	ZDB-GENE-050208-663	0.075659226	-0.707180715
565797	ZDB-GENE-030131-7126	0.888201337	-0.028914133
565799	ZDB-GENE-081104-61	0.939474259	-0.030403013
565801	ZDB-GENE-130530-823	0.472052982	0.196605807
565807	ZDB-GENE-060531-95	0.006076997	0.649807443
565809	ZDB-GENE-101001-5	0.000412933	0.637675255
565810	ZDB-GENE-080204-93	0.474231689	0.600523187
565811	ZDB-GENE-100319-2	0.013758177	-0.578090536
565813		1.0	-0.784422736
565816	ZDB-GENE-061121-2	0.56543079	0.224932493
565818	ZDB-GENE-040709-1	0.697137552	-0.094643387
565819		0.000301031	0.661732031
565822	ZDB-GENE-081107-44	0.355050046	0.463443012
565825	ZDB-GENE-091113-22	0.25770366	-0.500928492
565827	ZDB-GENE-070705-185	0.627465141	0.083588893
565829	ZDB-GENE-030131-9045	0.09896018	0.278252046
565830	ZDB-GENE-050420-7	0.579649665	-0.083236849
565838	ZDB-GENE-100414-3	0.747543894	-0.257312703
565839	ZDB-GENE-100728-5	0.993223871	0.005952747
565841	ZDB-GENE-061218-2	0.373204866	0.235293344
565842	ZDB-GENE-030131-8100	0.002462925	0.562089452
565844	ZDB-GENE-071125-1	0.780901978	-0.143541851
565849	ZDB-GENE-070912-646	0.000172206	0.368177846
565850	ZDB-GENE-070912-417	1.65e-05	-0.385983538
565852	ZDB-GENE-050731-5	0.865863301	-0.028823381
565854	ZDB-GENE-050208-744	0.383131334	0.176609523
565859		0.20558678	-0.167668969
565862	ZDB-GENE-070720-6	0.672716714	0.079705643
565863	ZDB-GENE-060503-699	0.030372359	0.344123306
565865	ZDB-GENE-030131-9425	0.21898825	0.491186087
565869	ZDB-GENE-060526-244	0.172501281	-1.040475777
565873	ZDB-GENE-111005-1	0.140987551	-0.281871748
565874	ZDB-GENE-081104-484	0.805430491	-0.063560239
565875	ZDB-GENE-030903-3	0.550491085	0.168312588
565876	ZDB-GENE-081105-124	0.647066044	0.221439553
565885	ZDB-GENE-120329-2	0.186524774	0.399673105
565888	ZDB-GENE-081104-439	0.7940063	0.043200661
565889	ZDB-GENE-070112-482	0.473403816	-0.14925318
565909	ZDB-GENE-090529-4	0.501346489	-0.172330973
565910	ZDB-GENE-091020-6	0.011306324	1.164458271
565911	ZDB-GENE-061027-67	0.016265697	-1.002523791
565913	ZDB-GENE-080215-2	0.056080125	0.306274054
565914	ZDB-GENE-061219-1	0.533470226	0.250547358
565916		0.561849078	0.261590764
565917	ZDB-GENE-070424-39	0.946516508	-0.029031836
565918	ZDB-GENE-030131-6729	0.003482887	-0.388269139
565921	ZDB-GENE-990415-225	0.170098271	0.227587431
565922	ZDB-GENE-080102-3	0.502648734	-0.180598031
565931	ZDB-GENE-070424-24	0.906110125	0.096682618
565937	ZDB-GENE-040914-39	0.39927	0.268396731
565942	ZDB-GENE-050309-40	0.732366174	0.136936971
565945	ZDB-GENE-081104-39	0.531190262	0.411773327
565952	ZDB-GENE-041111-260	0.773597995	0.06726598
565958	ZDB-GENE-060522-2	1.0	1.015198061
565962	ZDB-GENE-110914-52	0.251531053	0.837353016
565964	ZDB-GENE-051120-63	0.754989064	0.127767168
565968	ZDB-GENE-030131-1869	0.943417487	-0.033276554
565969	ZDB-GENE-070705-309	0.631056789	-0.109502558
565970	ZDB-GENE-030829-3	0.407670355	0.24247936
565971	ZDB-GENE-030328-21	0.036383054	0.316260569
565974	ZDB-GENE-080225-36	0.933292702	0.04958332
565975	ZDB-GENE-080728-2	0.233890395	0.226209463
565980	ZDB-GENE-030131-1826	1.02e-05	-0.78446542
565984	ZDB-GENE-110411-176	0.170098271	-0.865903876
565986	ZDB-GENE-111012-3	0.472732098	0.16997866
565988	ZDB-GENE-090819-1	0.473403816	0.117009023
565996	ZDB-GENE-060503-616	0.054997003	0.501771587
565999		0.002280546	0.459389901
566001		0.365599232	-0.410108721
566003	ZDB-GENE-080219-17	0.00059297	0.695258043
566010	ZDB-GENE-061215-104	0.673424984	-0.086298213
566011		0.487251186	-0.126764705
566014	ZDB-GENE-080520-1	0.093354563	0.293021359
566015	ZDB-GENE-081022-105	0.019003081	1.371495896
566017	ZDB-GENE-070629-3	0.484463191	0.36548605
566018	ZDB-GENE-050809-134	0.40530087	-0.119032935
566019	ZDB-GENE-060503-816	0.010061877	-0.737346285
566020	ZDB-GENE-130517-8	0.711881017	0.409969546
566022	ZDB-GENE-030131-8403	0.66769293	-0.121212269
566023	ZDB-GENE-130530-876	0.157800921	0.233984456
566028	ZDB-GENE-091204-381	0.319336178	-0.194323845
566032	ZDB-GENE-070912-268	0.210737378	-0.201139077
566033	ZDB-GENE-060929-452	0.288241322	-0.125119989
566034	ZDB-GENE-070912-482	0.317563499	0.711216439
566039	ZDB-GENE-050419-65	0.449459632	-0.390037711
566040	ZDB-GENE-120215-77	0.031279405	-0.418937671
566044	ZDB-GENE-040917-2	0.139790649	-0.136602266
566046	ZDB-GENE-050419-261	0.29268438	0.376903069
566050	ZDB-GENE-081030-23	0.531933467	0.648200372
566053	ZDB-GENE-030131-1001	0.5358841	-0.152278526
566054		0.98092536	0.027672484
566059	ZDB-GENE-121214-259	0.105946999	-0.28286389
566060	ZDB-GENE-081107-47	0.096189891	-0.312686539
566065	ZDB-GENE-030131-4872	0.775753046	0.1158908
566067	ZDB-GENE-030515-4	0.315601054	0.189925225
566069	ZDB-GENE-070615-18	1.47e-05	1.67933112
566071	ZDB-GENE-100922-260	0.56161617	-0.130179494
566074	ZDB-GENE-060503-396	0.855465083	0.057564001
566075	ZDB-GENE-051101-2	0.00284289	-0.388413053
566078	ZDB-GENE-041014-321	0.039730515	0.61195807
566079	ZDB-GENE-040724-232	0.040681885	0.584803492
566080	ZDB-GENE-101124-2	0.82521769	0.290388216
566084	ZDB-GENE-131119-65	0.270819087	0.365739434
566085	ZDB-GENE-090930-1	0.782959183	-0.192276902
566086	ZDB-GENE-070912-141	0.000662992	-0.414378991
566099		0.417315452	0.343150866
566102	ZDB-GENE-090609-1	0.38106042	-0.113880713
566106	ZDB-GENE-070705-171	0.098390431	0.188569306
566115	ZDB-GENE-120703-34	0.311362058	0.579316487
566117	ZDB-GENE-070424-99	0.328404627	-0.184058612
566118	ZDB-GENE-081022-41	0.864151732	0.085053944
566120	ZDB-GENE-050824-1	0.278473072	0.660829711
566122	ZDB-GENE-131127-340	0.994742647	0.002284804
566129	ZDB-GENE-061103-487	0.938380688	0.046153003
566131	ZDB-GENE-120810-2	0.782959183	0.033489089
566132	ZDB-GENE-061013-99	0.07619668	0.361079941
566136		0.482033563	-0.841496853
566140	ZDB-GENE-050420-46	0.577374407	-0.406005505
566141	ZDB-GENE-060503-606	0.311924566	0.436957152
566146	ZDB-GENE-050913-61	0.330461062	-0.187971373
566148	ZDB-GENE-090313-201	0.059249581	0.341825151
566151	ZDB-GENE-030131-2560	0.892340637	0.025119461
566152	ZDB-GENE-041210-74	0.770252241	0.098432968
566154	ZDB-GENE-030912-6	0.89752839	-0.036644239
566161	ZDB-GENE-081104-460	0.048364355	0.899304291
566165	ZDB-GENE-060929-540	0.439428364	-0.448821516
566166	ZDB-GENE-070410-3	0.411830747	-0.361465305
566167	ZDB-GENE-070705-170	0.019985631	-0.346734076
566173	ZDB-GENE-120215-154	0.975441825	-0.015113923
566175	ZDB-GENE-140106-160	0.102346947	0.27939066
566185	ZDB-GENE-090311-53	0.441268036	-0.591640701
566188	ZDB-GENE-100408-3	0.438266485	0.472777065
566190	ZDB-GENE-070912-672	0.022856312	0.318972381
566192	ZDB-GENE-070127-1	0.204958368	-0.217117755
566194		0.3993591	0.469295235
566196	ZDB-GENE-131127-25	0.760757742	-0.078020622
566203	ZDB-GENE-030131-3513	0.965170957	0.030609893
566205	ZDB-GENE-060503-371	0.513875591	0.225406434
566212	ZDB-GENE-030131-5054	0.017898436	-0.856816085
566217	ZDB-GENE-050208-187	0.568935086	-0.20009898
566219	ZDB-GENE-050913-31	0.519954317	0.237810961
566220	ZDB-GENE-030916-2	0.843908359	0.096663469
566221	ZDB-GENE-130530-714	0.690071885	-0.085624888
566223	ZDB-GENE-060526-205	0.789943389	0.079426011
566226	ZDB-GENE-030131-9225	0.000584309	-0.522087084
566228		0.058792662	-1.014367459
566236	ZDB-GENE-060825-345	0.327388109	-0.444481187
566238		0.528787865	-0.941423034
566242	ZDB-GENE-100427-2	0.97351094	0.006808302
566247	ZDB-GENE-090313-134	0.546087118	0.220445529
566255	ZDB-GENE-080415-2	0.34869568	-0.212242167
566257	ZDB-GENE-091118-19	0.928604486	-0.041092312
566261	ZDB-GENE-030131-5697	0.331255275	0.683011871
566269	ZDB-GENE-030429-10	0.293796392	0.62254376
566270	ZDB-GENE-070912-112	0.785647722	-0.034627051
566273	ZDB-GENE-041001-189	0.427004641	0.191163647
566274	ZDB-GENE-080908-2	0.377528819	-0.200054452
566275	ZDB-GENE-030131-8077	0.756744571	-0.054252613
566279	ZDB-GENE-050721-2	0.901033841	-0.034880031
566281	ZDB-GENE-110920-5	0.649837247	0.169909791
566285	ZDB-GENE-041210-72	0.122103371	0.810865436
566287	ZDB-GENE-060526-272	0.084666928	0.237781007
566292	ZDB-GENE-120328-2	0.014578257	-0.468504159
566298	ZDB-GENE-070621-2	0.58896462	0.179358364
566303		0.632827764	-0.105926001
566307	ZDB-GENE-100427-1	0.326119145	0.304210352
566313	ZDB-GENE-080204-79	0.652307919	-0.116105877
566318		0.021656019	0.468946144
566321	ZDB-GENE-130530-816	0.905122052	-0.029840597
566323	ZDB-GENE-070705-197	0.09514562	0.435043228
566325	ZDB-GENE-100623-1	0.692702171	0.111030974
566326	ZDB-GENE-030131-3731	0.128077506	-0.183834176
566327	ZDB-GENE-140106-157	0.284979264	0.482172535
566329	ZDB-GENE-070126-5	0.264572272	0.262378109
566330	ZDB-GENE-131121-243	0.702863479	0.454940758
566336	ZDB-GENE-081022-178	0.6710767	-0.100935444
566338	ZDB-GENE-060810-58	0.059412056	-0.601723644
566347	ZDB-GENE-030131-3063	0.982025793	0.008482293
566349		0.69365884	0.123027856
566350	ZDB-GENE-081107-54	0.126982226	0.314598691
566351	ZDB-GENE-060503-324	0.756934904	0.171783564
566352	ZDB-GENE-030131-6311	0.002864559	-0.338949502
566353	ZDB-GENE-030429-9	0.56796845	0.103248026
566362	ZDB-GENE-030131-6168	0.061241748	-0.292605231
566363	ZDB-GENE-160728-62	0.218953804	0.431064476
566367	ZDB-GENE-050517-27	0.00799443	1.579637141
566369	ZDB-GENE-100105-1	0.214044447	0.251047448
566370	ZDB-GENE-070912-446	0.837354262	-0.105219276
566373	ZDB-GENE-060503-62	0.116438839	-0.353689032
566376	ZDB-GENE-030131-1008	0.572154423	-0.125397944
566378	ZDB-GENE-201110-2	0.292305887	0.246255277
566384	ZDB-GENE-070912-397	0.014447524	-0.684682301
566397	ZDB-GENE-081022-147	0.083716907	-0.429319607
566398	ZDB-GENE-090609-3	0.175273563	0.625727973
566407	ZDB-GENE-050419-153	0.423931462	-0.13496029
566408	ZDB-GENE-150115-1	0.102454001	0.524354531
566409	ZDB-GENE-030909-6	0.050538284	-0.303244759
566411	ZDB-GENE-070912-354	0.84481221	-0.067479535
566412	ZDB-GENE-041014-84	0.114908575	-0.339345815
566413	ZDB-GENE-041001-196	0.997924872	0.001486321
566425	ZDB-GENE-050913-43	0.374023495	-0.131906749
566430	ZDB-GENE-080225-40	0.047984286	0.979470808
566432	ZDB-GENE-080225-35	0.001953248	-0.32188358
566435	ZDB-GENE-080130-1	0.037001216	-0.206972788
566441	ZDB-GENE-051030-48	0.706770348	0.097812796
566443	ZDB-GENE-071205-8	0.805323298	-0.045814315
566444	ZDB-GENE-041001-119	0.598482233	0.145909692
566445	ZDB-GENE-030131-8568	0.952000635	0.02471926
566448	ZDB-GENE-110228-1	0.165371339	0.291435926
566454	ZDB-GENE-080723-23	0.138489275	0.669339105
566455		0.177820059	0.232792576
566459	ZDB-GENE-090429-3	0.134089711	0.164416838
566465	ZDB-GENE-070702-4	0.17907742	0.285147937
566469	ZDB-GENE-070705-534	0.524886401	0.109061729
566470	ZDB-GENE-980526-373	0.64847694	0.099410364
566471		0.094684243	-0.509721955
566473	ZDB-GENE-041001-191	0.002704984	-0.329650382
566474	ZDB-GENE-061106-5	0.961186206	0.012421907
566479	ZDB-GENE-060503-398	0.000754171	0.537465921
566481	ZDB-GENE-110411-237	0.161838734	0.295170853
566484	ZDB-GENE-041210-22	0.039107745	-0.299070671
566485	ZDB-GENE-041210-153	0.78595858	-0.165225089
566487	ZDB-GENE-060531-71	0.576347035	-0.598998121
566488	ZDB-GENE-041019-1	0.682262616	-0.067981281
566492	ZDB-GENE-070209-229	0.354397983	0.197417557
566493	ZDB-GENE-070615-1	0.079831334	1.008881134
566499	ZDB-GENE-040724-214	0.724955634	-0.063308073
566506	ZDB-GENE-050107-5	0.603906144	-0.08926246
566512	ZDB-GENE-080618-4	0.960703749	-0.014098226
566513	ZDB-GENE-101105-1	0.991001829	0.002261407
566514		0.045419276	0.7146536
566515	ZDB-GENE-050517-10	0.007903725	-0.290288186
566516	ZDB-GENE-070410-121	0.547229042	0.27671957
566517	ZDB-GENE-040426-2311	0.83361902	-0.077975243
566522	ZDB-GENE-040128-16	0.694932756	0.269092946
566523	ZDB-GENE-120406-11	0.182096354	-0.160694893
566524	ZDB-GENE-060503-156	0.821725407	0.075834242
566527	ZDB-GENE-060503-233	0.031052481	0.541405158
566529	ZDB-GENE-080218-21	0.796203876	-0.180814032
566530		0.416605619	-0.307611088
566533	ZDB-GENE-080917-54	0.444058462	-0.140072191
566534	ZDB-GENE-060419-1	0.567328154	-0.065381337
566537	ZDB-GENE-030131-9659	0.735944097	0.066773346
566539	ZDB-GENE-060526-18	0.337904939	0.261727743
566542	ZDB-GENE-131121-25	0.048566026	0.819550557
566546		7.42e-06	1.456906457
566547	ZDB-GENE-060503-408	0.490859838	-0.106978829
566550		0.785200411	-0.248316634
566552	ZDB-GENE-040724-72	0.006938321	-0.528256921
566553	ZDB-GENE-071214-1	0.22650097	-0.263874261
566555	ZDB-GENE-050517-18	0.129688848	0.919307185
566557	ZDB-GENE-040901-1	0.44574904	0.150415492
566559	ZDB-GENE-030131-482	0.032659116	-0.342067512
566563	ZDB-GENE-061103-295	0.571629299	-0.078518576
566572	ZDB-GENE-030131-7997	0.969226718	0.00799461
566573	ZDB-GENE-050420-32	0.059819547	0.324711978
566575	ZDB-GENE-060503-145	0.611326465	0.485462373
566581	ZDB-GENE-060503-139	0.07411568	-0.247455873
566587		0.793419194	0.073201335
566591	ZDB-GENE-040901-2	0.961471723	0.016094797
566592	ZDB-GENE-061207-55	0.888504807	-0.059611898
566593	ZDB-GENE-110920-4	0.018458521	-0.767277152
566596	ZDB-GENE-030131-3893	1.0	0.302691399
566597	ZDB-GENE-030131-7905	0.961663844	0.012937013
566599		0.516219631	-0.54931383
566604	ZDB-GENE-070607-1	0.97440584	0.012500663
566605	ZDB-GENE-101025-2	0.054768524	-0.289632062
566607	ZDB-GENE-030131-7035	0.80290952	-0.075833542
566608	ZDB-GENE-060721-2	0.14195537	-0.282199143
566612	ZDB-GENE-080818-5	0.933022	-0.032469657
566628	ZDB-GENE-130530-569	0.412586602	-0.779046587
566630	ZDB-GENE-110407-6	0.943632911	0.096586357
566632	ZDB-GENE-060125-1	0.165631065	0.883261099
566639	ZDB-GENE-131120-100	0.824923925	0.047290546
566640		0.566763543	-0.245622369
566642	ZDB-GENE-060503-854	0.026924225	0.678352033
566643	ZDB-GENE-060503-910	0.155168207	-0.415681914
566645	ZDB-GENE-070912-481	0.588047436	0.2459793
566646		0.952359669	0.029299706
566647	ZDB-GENE-050303-1	0.217170547	-0.709657643
566656	ZDB-GENE-041210-5	0.156592076	-0.413748738
566657	ZDB-GENE-030131-3135	0.918957365	0.016807172
566658	ZDB-GENE-030131-12	0.981373824	0.012449087
566659	ZDB-GENE-030131-7664	0.743839774	-0.348475704
566660	ZDB-GENE-040724-145	0.910407132	-0.098876974
566663		0.076127363	-0.813418059
566668	ZDB-GENE-050616-1	0.748579327	0.444544817
566671	ZDB-GENE-110721-1	0.003346583	0.568182534
566673	ZDB-GENE-081119-4	0.567887086	0.11442939
566674	ZDB-GENE-080425-1	0.000845323	1.319875259
566675	ZDB-GENE-070718-3	0.03768716	0.437597303
566679	ZDB-GENE-060503-511	0.771829235	-0.07013994
566682	ZDB-GENE-041222-2	0.588270202	0.081402348
566685	ZDB-GENE-030131-2913	0.896050154	0.029300778
566686	ZDB-GENE-070629-5	0.566610399	-0.082578105
566689	ZDB-GENE-080204-5	0.392750779	-0.208531721
566695	ZDB-GENE-050411-25	0.271327864	0.191920552
566696	ZDB-GENE-030131-4368	0.585463572	0.135081944
566697		0.669731662	-0.158562011
566699	ZDB-GENE-050913-37	0.077559202	-0.430037723
566702	ZDB-GENE-041105-2	0.425894481	-0.162529771
566703	ZDB-GENE-041001-193	0.004281705	-0.505203635
566710		0.16660186	-0.534558654
566714	ZDB-GENE-060531-123	0.824135866	0.418210173
566718	ZDB-GENE-030131-7914	0.33761606	-0.290574449
566719	ZDB-GENE-040724-73	0.626867881	0.621414243
566722	ZDB-GENE-060503-218	0.342601806	-0.180948089
566723	ZDB-GENE-051030-93	0.805430491	-0.097375098
566726	ZDB-GENE-081022-182	0.308185738	0.279419027
566728	ZDB-GENE-080903-1	0.009692393	0.504151915
566732	ZDB-GENE-030131-9559	0.932584702	-0.023591862
566734	ZDB-GENE-160728-41	0.363718387	-0.408832156
566739	ZDB-GENE-100812-10	0.520042994	-0.273439355
566742	ZDB-GENE-060825-289	0.638354636	-0.12554995
566743	ZDB-GENE-121105-3	0.565238231	-0.275028916
566749	ZDB-GENE-061013-288	0.580496711	-0.193979883
566750	ZDB-GENE-130530-567	0.932308259	0.083969251
566751	ZDB-GENE-121214-210	0.948644467	-0.030692477
566752	ZDB-GENE-091204-230	0.329810099	-0.737476493
566753	ZDB-GENE-121214-269	0.932523869	0.022388196
566757	ZDB-GENE-050913-76	0.66523554	-0.210706134
566758	ZDB-GENE-060510-3	0.012845836	0.427185738
566761	ZDB-GENE-050114-5	0.946516508	-0.052411648
566764	ZDB-GENE-060503-6	0.832129205	-0.060616602
566766	ZDB-GENE-070912-480	0.009009597	0.275846665
566768	ZDB-GENE-041014-72	0.461665917	0.095264739
566769	ZDB-GENE-041014-313	0.219903484	0.467005612
566771	ZDB-GENE-060803-3	0.688859491	-0.106119394
566775	ZDB-GENE-090311-29	0.631259136	-0.156835904
566780	ZDB-GENE-090624-5	0.116475369	0.702438512
566781	ZDB-GENE-030131-7179	0.946060942	-0.026005132
566787	ZDB-GENE-070111-1	0.024447584	-0.498606895
566796	ZDB-GENE-040724-213	0.000624069	-0.359419376
566797	ZDB-GENE-050913-110	0.796953213	-0.074567409
566809		0.395862308	-0.708077739
566811	ZDB-GENE-061103-403	0.001120146	0.297555478
566813	ZDB-GENE-050411-7	0.354409886	0.160021268
566817	ZDB-GENE-090312-171	0.719962787	0.170275952
566820	ZDB-GENE-030131-8693	0.3593697	0.190755544
566821	ZDB-GENE-070112-1122	0.233890395	0.336889678
566822	ZDB-GENE-060510-4	0.949388504	-0.013031626
566824	ZDB-GENE-090930-2	0.403233455	-0.368093248
566825	ZDB-GENE-080521-1	0.615869995	0.077826733
566826	ZDB-GENE-081104-269	0.743548857	0.086580948
566830	ZDB-GENE-060503-681	0.116628699	0.386165722
566831	ZDB-GENE-060503-223	0.323788952	-0.20553256
566832	ZDB-GENE-070705-88	0.229404791	0.161236072
566836	ZDB-GENE-041001-194	0.324898724	0.212544386
566838	ZDB-GENE-050913-99	0.018549153	-0.353650425
566840	ZDB-GENE-050208-417	0.022286782	-0.766349962
566841	ZDB-GENE-050208-439	0.40051521	0.118054154
566844	ZDB-GENE-180319-1	0.523171205	0.111583154
566845	ZDB-GENE-120824-2	0.862946103	-0.056190572
566846	ZDB-GENE-060825-81	0.903119247	-0.036311549
566847	ZDB-GENE-110324-1	0.628563983	0.114914421
566849	ZDB-GENE-090624-6	0.822038222	-0.181762179
566850	ZDB-GENE-050211-1	0.188311005	-0.63731689
566851	ZDB-GENE-030131-2179	0.02771248	0.261264755
566852	ZDB-GENE-081022-151	0.515719079	-0.644678255
566857	ZDB-GENE-100917-1	0.550884698	-0.445951719
566858	ZDB-GENE-091230-8	0.779920604	-0.06882157
566863	ZDB-GENE-030131-6776	0.003927325	-0.320993207
566865		0.045697546	0.790246039
566868	ZDB-GENE-060908-3	0.241801137	0.582133066
566869	ZDB-GENE-100922-25	0.395218756	0.157128754
566871	ZDB-GENE-081105-41	0.103702891	0.464182451
566872	ZDB-GENE-090319-6	0.353541106	0.238610204
566876	ZDB-GENE-080225-11	0.2362504	0.225166654
566878	ZDB-GENE-061013-293	0.116742488	0.410107875
566880	ZDB-GENE-080425-5	0.291407135	-0.148895995
566882	ZDB-GENE-030131-4936	0.98803625	0.004101068
566883	ZDB-GENE-091113-38	0.032292005	0.91185578
566886	ZDB-GENE-030131-4490	0.093707781	0.340925196
566887		0.979944677	0.013272626
566888	ZDB-GENE-110408-27	0.538745255	0.391105173
566891	ZDB-GENE-070820-11	0.464085005	-0.2876029
566899	ZDB-GENE-060503-776	0.068971886	-0.289866074
566903	ZDB-GENE-040724-83	0.864964015	-0.09281656
566905	ZDB-GENE-030131-1518	0.398936675	-0.074802769
566908	ZDB-GENE-091204-277	0.22763508	1.113666992
566914	ZDB-GENE-090312-110	4.35e-05	-0.998828567
566919		0.475339296	-0.224551364
566920	ZDB-GENE-030131-2535	0.104086145	-0.193912221
566921	ZDB-GENE-090218-29	0.639831689	0.153568113
566922	ZDB-GENE-101102-2	0.207291019	-0.333924573
566927		1.0	-1.167410825
566928	ZDB-GENE-041111-216	0.003010754	0.696806468
566937		0.016671083	1.885055168
566942	ZDB-GENE-081031-85	0.068278134	-0.701639361
566945	ZDB-GENE-030901-2	0.284414085	0.165363643
566947	ZDB-GENE-030131-1565	0.458410588	-0.087510307
566954	ZDB-GENE-090612-2	0.34099429	-0.248742256
566955	ZDB-GENE-120221-3	0.00297359	1.511173215
566957		0.904984997	0.080904117
566959	ZDB-GENE-060810-77	0.192337481	0.414635478
566968	ZDB-GENE-041210-308	0.472481159	-0.236284158
566969	ZDB-GENE-060503-853	0.237556681	0.721204296
566980	ZDB-GENE-070424-242	0.000176966	0.654069923
566981		0.9231743	-0.142617472
566989	ZDB-GENE-061009-35	0.634730754	-0.25150618
566993	ZDB-GENE-060526-192	0.057399921	1.414671512
566998		0.300880528	0.66895803
567001	ZDB-GENE-030131-3406	0.230366268	0.14828554
567006	ZDB-GENE-030829-51	0.476901033	0.149580193
567014	ZDB-GENE-080723-8	0.979860505	-0.039033636
567017	ZDB-GENE-041210-165	0.299647666	-0.197796938
567018	ZDB-GENE-030131-3028	0.892707763	0.038332269
567019	ZDB-GENE-070112-272	0.167266688	0.427741374
567021	ZDB-GENE-090312-15	0.593138349	-0.247247696
567022	ZDB-GENE-030131-6450	0.070064975	-0.26854478
